397	0.031437077
399	0.031312046
400	0.031168831
401	0.03102633
402	0.031046068
404	0.030924521
405	0.030784031
407	0.030664667
408	0.03065317
409	0.030514718
410	0.03037694
411	0.030397826
412	0.030261001
413	0.030250621
414	0.030114813
415	0.030136129
416	0.030001249
417	0.029991591
418	0.029857702
419	0.029879428
420	0.029746444
421	0.029737483
422	0.029605466
423	0.029596881
424	0.029465817
425	0.029365928
426	0.029357966
427	0.029228383
428	0.029220779
429	0.02909212
430	0.029084869
431	0.028957122
432	0.028950216
433	0.028823371
434	0.028816805
437	0.028708134
438	0.028583289
439	0.028577345
440	0.028453365
441	0.028447743
442	0.028324617
444	0.028167778
445	0.028192033
446	0.028041465
447	0.028065894
448	0.02791628
449	0.027911954
450	0.027792208
451	0.027788176
452	0.027669233
453	0.027665491
454	0.027661766
455	0.027543885
456	0.027540442
457	0.027394925
458	0.027391822
459	0.027275557
460	0.027272727
461	0.027129053
462	0.027154664
463	0.027152114
464	0.027009628
465	0.027007401
466	0.026893707
467	0.026891738
468	0.026751027
469	0.02674937
470	0.02674772
471	0.026635785
472	0.026634383
473	0.026495703
476	0.026355997
477	0.026355196
478	0.026245721
479	0.026245154
480	0.026109307
481	0.026109026
482	0.026108746
483	0.025974026
484	0.025974026
485	0.025840139
488	0.025707899
490	0.025576464
491	0.025577274
492	0.02557808
494	0.025448236
495	0.025449298
497	0.025320756
498	0.025191676
499	0.025193244
500	0.025194805
502	0.025068557
504	0.024943311
505	0.024945352
506	0.024793388
507	0.024795717
509	0.024672773
510	0.024675325
511	0.024677866
512	0.024553571
513	0.02455634
514	0.024533832
515	0.024410541
517	0.024290989
518	0.024294239
521	0.024154349
522	0.024157835
523	0.024037148
524	0.02401606
525	0.02401979
528	0.02390791
529	0.023764515
530	0.023768684
531	0.023772837
532	0.023630505
533	0.023634902
534	0.023639282
535	0.023497997
536	0.023502617
538	0.023366968
539	0.023371804
540	0.023376623
541	0.023237391
542	0.02324244
543	0.023247471
544	0.023109244
546	0.023119737
547	0.022982502
549	0.0229934
550	0.022998819
552	0.022868436
554	0.022738994
557	0.022593206
558	0.022599265
559	0.022605302
560	0.022472171
561	0.022478413
562	0.022461524
563	0.022467763
565	0.02234226
566	0.022348676
567	0.022217641
568	0.02220139
569	0.02220802
570	0.022214627
574	0.021946694
575	0.021953698
576	0.021938131
577	0.021945126
578	0.021817283
579	0.021824462
584	0.021682085
586	0.02156376
587	0.021549149
588	0.021424154
590	0.021439577
591	0.021425275
594	0.021295203
595	0.021303067
596	0.021158372
599	0.021160809
600	0.021038961
601	0.021047172
604	0.02089963
607	0.020774942
608	0.020783493
609	0.020770691
610	0.020779221
613	0.020656342
616	0.020513577
618	0.020510234
620	0.020381232
622	0.020399215
623	0.020262242
625	0.02025974
626	0.020268869
627	0.020132977
628	0.020121598
629	0.020130902
630	0.020140177
631	0.020005351
632	0.019994246
633	0.020003693
635	0.020002045
636	0.019868496
641	0.019733776
642	0.019743496
643	0.019732989
646	0.019601142
647	0.019610992
650	0.019480519
651	0.019490494
652	0.019480519
656	0.019341939
657	0.019352033
662	0.019088163
663	0.019098549
665	0.019099697
666	0.019090519
668	0.018955595
670	0.018957162
672	0.018823438
676	0.018731269
677	0.018703601
678	0.018695169
679	0.018705889
681	0.018574671
682	0.018566478
683	0.018577323
684	0.01856915
685	0.01857996
687	0.018450254
689	0.018434396
695	0.018312623
697	0.018185545
698	0.018178097
701	0.018044723
702	0.018056018
703	0.018048808
704	0.018060065
706	0.017916927
707	0.017928323
710	0.017925736
711	0.017790929
713	0.017795669
715	0.017800381
718	0.017653656
721	0.017670263
724	0.017525292
725	0.017536946
726	0.017530679
730	0.017399039
734	0.017268835
748	0.01701507
750	0.017021645
752	0.016890025
755	0.016891718
756	0.016749124
758	0.016756331
759	0.016751365
760	0.016746411
761	0.016758537
762	0.016617241
766	0.016615239
771	0.016490643
773	0.016498379
779	0.016371305
780	0.016366966
783	0.016237913
784	0.016233766
786	0.016242028
790	0.016110472
792	0.016102584
793	0.016098655
794	0.015980241
795	0.015976476
796	0.015972721
797	0.015968975
804	0.015846094
806	0.015839
807	0.015706722
810	0.015712682
811	0.015709322
816	0.015581232
821	0.015454704
823	0.015448707
826	0.015455489
827	0.015452504
833	0.015325611
834	0.015322807
835	0.015195583
838	0.015187676
840	0.015197897
841	0.015195268
845	0.015061861
847	0.015072295
850	0.014942704
852	0.014938114
853	0.014935826
860	0.014799154
864	0.014805796
871	0.014671895
874	0.014547238
876	0.014543676
880	0.014551358
884	0.014412059
896	0.014291512
898	0.014158447
904	0.014150672
907	0.014032274
913	0.014025405
917	0.013893413
927	0.013771557
929	0.013769868
936	0.013639139
938	0.013637748
939	0.013637055
940	0.013636364
942	0.013510905
947	0.013508139
948	0.013507589
949	0.013507041
951	0.013383042
952	0.013382626
953	0.013382211
961	0.01324378
963	0.013243247
964	0.013242981
967	0.013242187
969	0.01324166
975	0.013120213
981	0.012987013
985	0.012987013
991	0.012855963
992	0.012856096
1000	0.012727273
1001	0.012727532
1016	0.012603538
1024	0.012467025
1029	0.012469552
1035	0.012334525
1036	0.012335155
1037	0.012335784
1041	0.012338286
1046	0.012204812
1047	0.012205559
1056	0.012076938
1059	0.012079516
1086	0.011815073
1096	0.011683572
1102	0.011561034
1120	0.01143321
1124	0.011427185
1131	0.011299046
1134	0.011303511
1146	0.011173817
1150	0.011168831
1154	0.011040086
1160	0.011038961
1170	0.010911311
1171	0.010913084
1172	0.010903772
1177	0.010912622
1178	0.010914383
1184	0.010782292
1185	0.010784153
1187	0.010776923
1208	0.010654081
1211	0.010520446
1218	0.010523959
1226	0.010518845
1229	0.010387497
1245	0.010264434
1268	0.01012946
1270	0.010133961
1271	0.010125987
1275	0.010002546
1289	0.010004735
1298	0.009865327
1299	0.00986773
1306	0.009874505
1326	0.009745157
1329	0.009605894
1337	0.009606698
1365	0.009352552
1374	0.009348003
1410	0.009090909
1414	0.009092746
1422	0.009087256
1426	0.008961585
1436	0.008962486
1442	0.008961219
1461	0.008826902
1465	0.008829396
1486	0.00870462
1489	0.008573696
1508	0.008569017
1513	0.008437696
1517	0.00844113
1577	0.008185853
1602	0.008050002
1605	0.008051139
1625	0.00792008
1626	0.007923196
1634	0.007924144
1637	0.007790621
1654	0.007789067
1659	0.007789077
1660	0.007792208
1677	0.007659008
1689	0.007666105
1719	0.007532316
1735	0.007402972
1753	0.007401042
1795	0.007141048
1799	0.007139609
1813	0.007141783
1825	0.007016545
1840	0.00701581
1879	0.006884015
1893	0.006750777
1896	0.006753795
1903	0.00675625
1914	0.006751347
1945	0.00662371
2000	0.006493506
